category,list_title,list_date,url,detail_title,detail_date,detail_text
得獎訊息,賀！張嘉惠教授指導實驗室團隊參加2024和泰MaaS黑客松榮獲冠軍和獨具匠心獎，獎金三十萬元,2025-01-18,https://www.csie.ncu.edu.tw/announcement/7847d14875baa144ca039fde1b8b0c64,賀！張嘉惠教授指導實驗室團隊參加2024和泰MaaS黑客松榮獲冠軍和獨具匠心獎，獎金三十萬元,,"賀！張嘉惠教授指導實驗室團隊參加2024和泰MaaS黑客松榮獲冠軍和獨具匠心獎，獎金三十萬元\n2025-01-18 17:31:01\n【恭賀】張嘉惠教授指導實驗室團隊大學部張勛皓、孫詠淳參加2024和泰MaaS（Mobility as a Service）黑客松以「AI趣旅：智能識別，一鍵導入」表現獲得評審肯定，榮獲\n冠軍和獨具匠心獎\n，獎金\n300,000元\n！\n參賽狀況：共計235組青年學子與社會新創團隊報名\n詳細資訊：\nhttps://ht-hackathon.tw/tw/home/\n分享\n標籤\n焦點新聞"
得獎訊息,賀！林家瑜教授指導實驗室團隊參加2024 AIGO潛力新星盃競賽榮獲優等獎，獎金十萬元,2025-01-15,https://www.csie.ncu.edu.tw/announcement/2ade4424c00e779f4cd9dc6dcf53d4e5,賀！林家瑜教授指導實驗室團隊參加2024 AIGO潛力新星盃競賽榮獲優等獎，獎金十萬元,,"賀！林家瑜教授指導實驗室團隊參加2024 AIGO潛力新星盃競賽榮獲優等獎，獎金十萬元\n2025-01-15 13:23:45\n【恭賀】林家瑜教授指導實驗室團隊大學部陳昱翔、張高睿、陳永軒、張婷婷、薛耀智、詹宸安、李若宇參加數發部2024 AIGO潛力新星盃競賽，與國立歷史博物館合作，將AI跨領域應用於輔助博物館展場行動導覽，榮獲\n「優等獎」\n，\n獎金100,000元\n（入選獎30,000元+優等獎70,000元）！\n專題名稱：AI智慧反光去除與文物影像辨識系統\n競賽官網：\nhttps://aigo.org.tw/zh-tw/aigo2024\n分享\n標籤\n焦點新聞"
得獎訊息,賀！吳曉光教授、葉士青教授指導實驗室團隊參加ECICE 2024榮獲最佳論文獎,2024-12-04,https://www.csie.ncu.edu.tw/announcement/3b7304413afcb9be8956a510dd82bbce,賀！吳曉光教授、葉士青教授指導實驗室團隊參加ECICE 2024榮獲最佳論文獎,,"賀！吳曉光教授、葉士青教授指導實驗室團隊參加ECICE 2024榮獲最佳論文獎\n2024-12-04 15:08:02\n【恭賀】吳曉光教授、葉士青教授指導實驗室團隊研究生陳彥全肯參加「2024 IEEE 6th Eurasia Conference on IoT, Communication and Engineering (ECICE 2024)」以\nLoka: A Cross-Platform VR streaming Framework for the Metaverse\n榮獲\n最佳論文獎\n！\n會議官網：\nhttps://www.ecice.asia/\n分享\n標籤\n焦點新聞"
得獎訊息,賀！張嘉惠教授指導實驗室團隊參加ROCLING 2024榮獲最佳論文獎,2024-11-26,https://www.csie.ncu.edu.tw/announcement/77b33cfed672549240492c842797c2b3,賀！張嘉惠教授指導實驗室團隊參加ROCLING 2024榮獲最佳論文獎,,賀！張嘉惠教授指導實驗室團隊參加ROCLING 2024榮獲最佳論文獎\n2024-11-26 21:58:34\n【恭賀】張嘉惠教授指導實驗室團隊研究生簡國峻、黃懷萱、龔若齊參加「The 36th Conference on Computational Linguistics and Speech Processing」(ROCLING 2024) 以\nTo What Extent Do LLMs Understand A Verdict? A Case Study on Traffic Accident Information Extraction 大型語言模型對判決理解的探討：以交通事故資訊擷取為例\n榮獲最佳論文獎！\n會議官網：\nhttps://rocling2024.github.io/\n分享\n標籤\n焦點新聞
得獎訊息,賀！林家瑜教授指導實驗室團隊參加第29屆大專校院資訊應用服務創新競賽榮獲第一名,2024-11-15,https://www.csie.ncu.edu.tw/announcement/e8928a42d48adbd9c8117abaea2c0f89,賀！林家瑜教授指導實驗室團隊參加第29屆大專校院資訊應用服務創新競賽榮獲第一名,,賀！林家瑜教授指導實驗室團隊參加第29屆大專校院資訊應用服務創新競賽榮獲第一名\n2024-11-15 15:48:27\n【恭賀】林家瑜教授指導實驗室團隊大學部陳昱翔、張婷婷、陳永軒、薛耀智、詹宸安、張高睿、李若宇參加\n第29屆大專校院資訊應用服務創新競賽\n榮獲\n資訊應用組第一名\n！\n專題名稱：AI智慧反光去除與文物影像辨識系統\n榮譽榜：\nhttps://innoserve.tca.org.tw/award.aspx\n分享\n標籤\n焦點新聞
得獎訊息,賀！張嘉惠教授指導實驗室團隊參加第29屆大專校院資訊應用服務創新競賽榮獲第三名,2024-11-15,https://www.csie.ncu.edu.tw/announcement/97c192f6dab4c96d304f315c0d9dd572,賀！張嘉惠教授指導實驗室團隊參加第29屆大專校院資訊應用服務創新競賽榮獲第三名,,賀！張嘉惠教授指導實驗室團隊參加第29屆大專校院資訊應用服務創新競賽榮獲第三名\n2024-11-15 15:43:57\n【恭賀】張嘉惠教授指導實驗室團隊大學部張勛皓、沈哲寬、曾廷綸參加\n第29屆大專校院資訊應用服務創新競賽\n榮獲\n資安技術組第三名\n！\n專題名稱：AInformation Security 線上反編譯資訊安全平台\n榮譽榜：\nhttps://innoserve.tca.org.tw/award.aspx\n分享\n標籤\n焦點新聞
得獎訊息,賀！周立德教授指導學生參加全國大專校院智慧創新暨跨域整合創作競賽榮獲第三名,2024-11-06,https://www.csie.ncu.edu.tw/announcement/ca72718cc843c2a78041f755dbc484b2,賀！周立德教授指導學生參加全國大專校院智慧創新暨跨域整合創作競賽榮獲第三名,,賀！周立德教授指導學生參加全國大專校院智慧創新暨跨域整合創作競賽榮獲第三名\n2024-11-06 14:18:06\n【恭賀】\n周立德教授指導大學部專題生楊薇蓉、謝謹如參加\n全國大專校院智慧創新暨跨域整合創作競賽\n，以「書法臨摹輔助系統」榮獲智慧機器組第三名，獎金兩萬元！\n參賽狀況：智慧機器組共107隊參賽，22隊晉級決賽\n競賽官網：\nhttps://niicc.cilab.csie.ncu.edu.tw/\n獲獎名單：\nhttps://reurl.cc/NlepK9\n分享\n標籤\n焦點新聞
得獎訊息,賀！本系學生參加113年度全國大專電腦軟體設計競賽榮獲第二名及佳作,2024-10-28,https://www.csie.ncu.edu.tw/announcement/4aaee0d5d8183a9e8e4b664a8d073f33,賀！本系學生參加113年度全國大專電腦軟體設計競賽榮獲第二名及佳作,,賀！本系學生參加113年度全國大專電腦軟體設計競賽榮獲第二名及佳作\n2024-10-28 17:38:45\n【恭賀】本系學生參加\n「113年度全國大專電腦軟體設計競賽NCPC」\n榮獲第二名（獎金五萬元）及佳作！\n第二名｜陳湋昱、陳柏燊、黃建樺｜孫敏德教授\n佳　作｜吳　畬、許哲瑋、鐘仕翔｜孫敏德教授\n佳　作｜林子堯、陳思妤、黃奕叡｜孫敏德教授\n佳　作｜廖健揚、汪秉翔、劉豐萱｜許富皓教授\nNational Collegiate Programming Contest\n參賽隊伍：全國共計235隊報名、152隊晉級決賽\n得獎名單：\nhttps://ncpc.nsysu.edu.tw/\n分享\n標籤\n焦點新聞
得獎訊息,1122學期書卷獎(1121學期成績優異)得獎名單,2024-10-08,https://www.csie.ncu.edu.tw/announcement/4da730ed34fbe6633eeb57f6e1ed99ba,1122學期書卷獎(1121學期成績優異)得獎名單,,"1122學期書卷獎(1121學期成績優異)得獎名單\n2024-10-08 17:05:32\n一年級\n陳霆翰 吳東霖 賴姵妤 陳俊瑋 李建霆 陳思妤\n二年級\n許哲瑋 吳畬 沈哲寬 黃亭皓 魏伯儒 張宸瑋\n三年級\n黃胤凱 陳柏燊 林芝嫻 汪秉翔 盧韋仲 李倬安\n四年級\n王鼎元 古悅妤 連翊宸 沈富堅 陳映樺\n所有獲獎同學請至系辦簽名確認撥帳資料。\n許哲瑋、陳霆翰、魏伯儒、陳俊瑋、李建霆、陳思妤同學\n請至系辦補填""本人""之撥帳資料(若為銀行帳戶請提供存摺封面影本)，並同時至以下路徑\n登錄: portal-便捷窗口-服務櫃台(iNCU)-教務專區-學籍/註冊-學籍登陸-Step3:其他非固定基本資料\n書卷獎將於校慶典禮頒發，時間5/17(五)10:00-11:30，地點為教研大樓大禮堂，另有2名觀禮同學名額，有意者請向系辦登記。\n分享\n標籤"
得獎訊息,賀！張嘉惠教授指導實驗室團隊參加法律法遵科技黑客松競賽榮獲獎項獎金一萬元,2024-09-18,https://www.csie.ncu.edu.tw/announcement/0dd4a9ec9ed3352c3799a036236ca192,賀！張嘉惠教授指導實驗室團隊參加法律法遵科技黑客松競賽榮獲獎項獎金一萬元,,賀！張嘉惠教授指導實驗室團隊參加法律法遵科技黑客松競賽榮獲獎項獎金一萬元\n2024-09-18 11:56:09\n【恭賀】張嘉惠教授指導實驗室團隊研究生簡國峻、黃懷萱、龔若齊、葉季儒、吳宛真、李妍瑄、林品言參加2024法律X法遵科技黑客松競賽，以\n「AI Alignment System」\n榮獲\n法遵公司治理特別獎\n，獎金一萬元！\n競賽官網：\nhttps://hackathon.lawsnote.com/\n分享\n標籤\n焦點新聞
得獎訊息,賀！林家瑜教授指導大學部學生參加勞動部第54屆全國技能競賽榮獲銅牌,2024-08-23,https://www.csie.ncu.edu.tw/announcement/68be899613847a44fe35875decba42a0,賀！林家瑜教授指導大學部學生參加勞動部第54屆全國技能競賽榮獲銅牌,,"賀！林家瑜教授指導大學部學生參加勞動部第54屆全國技能競賽榮獲銅牌\n2024-08-23 12:50:15\n【恭賀】林家瑜教授指導大學部專題生汪秉翔參加勞動部「第54屆全國技能競賽北區分區技能競賽」榮獲\n青年組雲端運算職類銅牌\n！\n參賽狀況：共計56職類1,031人次同場競技\n青年組英雄榜：\nhttps://gov.tw/2fq\n分享\n標籤\n焦點新聞"
得獎訊息,賀！蘇木春教授指導實驗室團隊參加第24屆旺宏金矽獎半導體設計與應用大賽榮獲應用組優勝獎,2024-08-05,https://www.csie.ncu.edu.tw/announcement/28eb3012220b9a3ab3db82694945a240,賀！蘇木春教授指導實驗室團隊參加第24屆旺宏金矽獎半導體設計與應用大賽榮獲應用組優勝獎,,"賀！蘇木春教授指導實驗室團隊參加第24屆旺宏金矽獎半導體設計與應用大賽榮獲應用組優勝獎\n2024-08-05 15:30:11\n【恭賀】蘇木春教授指導實驗室團隊碩士班學生呂宗祐、陳俊宇、唐崇祐、吳宥俞參加第24屆旺宏金矽獎 半導體設計與應用大賽榮獲 #應用組優勝獎，獎金20,000元！\n作品名稱：基於深度學習之即時電吉他效果器模擬與虛擬實境空氣吉他系統\n參賽狀況：36所大專院校、272支隊伍報名，共計近千位師生參與\n獲獎名單：\nhttps://www.mxeduc.org.tw/news/Pages/20240624.aspx\n分享\n標籤\n焦點新聞"
得獎訊息,113年資電院大學部專題競賽獲獎名單,2024-06-17,https://www.csie.ncu.edu.tw/announcement/24934a7582bdd5121fa298fe39c49d06,113年資電院大學部專題競賽獲獎名單,,113年資電院大學部專題競賽獲獎名單\n2024-06-17 14:03:17\n分享\n標籤
得獎訊息,【獲獎名單公告】112學年度資工系大學部專題實驗競賽,2024-06-04,https://www.csie.ncu.edu.tw/announcement/cff0f1f467307dcf2e2516f97b3de34c,【獲獎名單公告】112學年度資工系大學部專題實驗競賽,,【獲獎名單公告】112學年度資工系大學部專題實驗競賽\n2024-06-04 11:08:15\n112學年度大學部專題實驗競賽獲獎名單如下， 將在九月份開學的助教心得分享會舉行頒獎，屆時會再通知得獎學生。\n第一名：黃胤凱同學\n專題名稱：PDF DoS Attacks的偵測防禦工具實作\n指導教授：許富皓老師\n第一名：袁梓曛同學\n專題名稱：Car Reaper: Blind Bus-Off Strikes in Automotive Networks\n指導教授：許富皓老師\n第三名：李倬安同學、葉展維同學\n專題名稱：基於機器學習的跨多輸入法編輯器整合系統\n指導教授：張嘉惠老師\n佳作1：張勛皓同學\n專題名稱：Currency Oracle：全球外匯預測-基於Transformer與平價理論\n指導教授：張嘉惠老師\n佳作2：李姵儀同學、張婷婷同學\n專題名稱：Intelligent AI Anti-Money Laundering: Unveiling Crucial Features through SHAP Model Interpretation\n指導教授：林家瑜老師\n佳作3：劉韶颺同學、盧韋仲同學\n專題名稱：受夠中央的天氣～陰晴不定- 基於類神經網路之智慧型可預測晾曬時間系統Cloth Dry Time Prediction System Based on Neural Network Model\n指導教授：蘇木春老師\n佳作4：張伯威同學、黃曦樂同學\n專題名稱：綠星的詛咒亦或是祝福？ 米其林的綠星效應\n指導教授：洪炯宗老師\n最佳創意獎及入選獎：\n最佳創意獎1：王恩柔同學\n專題名稱：VeriScan事實查核一鍵通\n指導教授：張嘉惠老師\n最佳創意獎2：洪柏軒同學、汪秉翔同學\n專題名稱：ScaleBCFL-使用HLF實作之去中心化聯邦學習任務發布及訓練-聚合框架\n指導教授：林家瑜老師\n最佳創意獎3：陳立同學\n專題名稱：A live zerotrust-based Kubernetes operator to protect web microservice with low downtime\n指導教授：許富皓老師\n最佳創意獎4：黃家駿同學、吳建樺同學\n專題名稱：Optimizing Combination of mz axis in Multidrug Resistance Models\n指導教授：鍾佳儒老師\n最佳創意獎5：謝謹如同學、楊薇蓉同學\n專題名稱：基於筆畫分割與生成對抗網路的書法字體生成系統\n指導教授：周立德老師\n入選獎1：林柏廷同學\n專題名稱：臺羅拼音生成器\n指導教授：蔡宗翰老師\n入選獎2：江宗翰同學\n專題名稱：基於語音指令的語音辨識修正系統\n指導教授：張嘉惠老師\n入選獎3：陳文獻同學、陳明昌同學、林劭宇同學、林哲維同學\n專題名稱：大型語言模型應用於集換式卡牌遊戲《遊戲王》\n指導教授：楊鎮華老師\n入選獎4：林宥丞同學、林哲玄同學\n專題名稱：基於影像辨識模型之跆拳道比賽輔助裁判系統\nReferee Assistance System for Taekwondo Competitions Based on Image Recognition Model\n指導教授：蘇木春老師\n入選獎5：許弘奕同學、李子文同學\n專題名稱：量子多體糾纏態 -Dicke state Dicke state 之量子線路建構套件\n指導教授：江振瑞老師\n●以下同學請至系辦領取精美禮品~~\n請於113.9.13（五）17:00前至系辦領取，逾時則視為放棄。\n1.人氣獎：劉韶颺同學、盧韋仲同學\n專題名稱：受夠中央的天氣～陰晴不定- 基於類神經網路之智慧型可預測晾曬時間系統Cloth Dry Time Prediction System Based on Neural Network Model\n指導教授：蘇木春老師\n2.人氣獎：林宥丞同學、林哲玄同學\n專題名稱：基於影像辨識模型之跆拳道比賽輔助裁判系統\nReferee Assistance System for Taekwondo Competitions Based on Image Recognition Model\n指導教授：蘇木春老師\n3.人氣獎：曹育瑄同學、劉豐萱同學\n專題名稱：基於機器學習與質譜數據建構鮑氏不動桿菌多重抗藥性風險預測模型\n指導教授：鍾佳儒老師\n票選抽獎：電機2B許兆漢、資工碩一陳俊宇、資工3B黃曦樂\n分享\n標籤
得獎訊息,賀！周立德、許富皓教授指導大學部學生參加第四屆Gics尋找資安女婕思榮獲創意發想賽大專校院組第三名,2024-05-06,https://www.csie.ncu.edu.tw/announcement/ce82bde4e532493f297f0416924ac75b,賀！周立德、許富皓教授指導大學部學生參加第四屆Gics尋找資安女婕思榮獲創意發想賽大專校院組第三名,,賀！周立德、許富皓教授指導大學部學生參加第四屆Gics尋找資安女婕思榮獲創意發想賽大專校院組第三名\n2024-05-06 09:38:57\n【恭賀】周立德教授和許富皓教授指導大學部學生黃詠綺、邱郁安、曹佩怡、鍾羽綾和王若琳參加第四屆Gics尋找資安女婕思榮獲\n「創意發想賽大專校院組第三名」\n！\n競賽主題：如何防範BLUFFS攻擊提升全民資安意識\n競賽官網：\nhttps://gics.tw/Home\n粉絲專頁：\nGiCS尋找資安女婕思\n資安即國安｜女力時代｜Girls in CyberSecurity\n分享\n標籤\n焦點新聞
